"","variable","activity_name","subject_id","value"
"4512","tGravityAcc-mean()-Z","WALKING",10,0.0549276242264151
"4513","tGravityAcc-std()-X","WALKING",10,-0.974435158113208
"4514","tGravityAcc-std()-Y","WALKING",10,-0.971114719811321
"4515","tGravityAcc-std()-Z","WALKING",10,-0.957862728301887
"4516","tBodyAccJerk-mean()-X","WALKING",10,0.0857943809283019
"4517","tBodyAccJerk-mean()-Y","WALKING",10,0.00408248792641509
"4518","tBodyAccJerk-mean()-Z","WALKING",10,-0.0162953195396226
"4519","tBodyAccJerk-std()-X","WALKING",10,-0.0521991013207547
"4520","tBodyAccJerk-std()-Y","WALKING",10,0.0750804952113207
"4521","tBodyAccJerk-std()-Z","WALKING",10,-0.511662905849057
"4522","tBodyGyro-mean()-X","WALKING",10,0.0106894976215094
"4523","tBodyGyro-mean()-Y","WALKING",10,-0.0819540783760943
"4524","tBodyGyro-mean()-Z","WALKING",10,0.0986695731160377
"4525","tBodyGyro-std()-X","WALKING",10,-0.414205475283019
"4526","tBodyGyro-std()-Y","WALKING",10,-0.250853318679245
"4527","tBodyGyro-std()-Z","WALKING",10,-0.174524868603774
"4528","tBodyGyroJerk-mean()-X","WALKING",10,-0.122709563462264
"4529","tBodyGyroJerk-mean()-Y","WALKING",10,-0.0519204981037736
"4530","tBodyGyroJerk-mean()-Z","WALKING",10,-0.0611262928849057
"4531","tBodyGyroJerk-std()-X","WALKING",10,-0.366063723207547
"4532","tBodyGyroJerk-std()-Y","WALKING",10,-0.509683327924528
"4533","tBodyGyroJerk-std()-Z","WALKING",10,-0.329079492641509
"4534","tBodyAccMag-mean()","WALKING",10,-0.127400912069811
"4535","tBodyAccMag-std()","WALKING",10,-0.185602396067925
"4536","tGravityAccMag-mean()","WALKING",10,-0.127400912069811
"4537","tGravityAccMag-std()","WALKING",10,-0.185602396067925
"4538","tBodyAccJerkMag-mean()","WALKING",10,-0.132624992298283
"4539","tBodyAccJerkMag-std()","WALKING",10,0.037608338009434
"4540","tBodyGyroMag-mean()","WALKING",10,-0.156458730358491
"4541","tBodyGyroMag-std()","WALKING",10,-0.402025135660377
"4542","tBodyGyroJerkMag-mean()","WALKING",10,-0.440363636603774
"4543","tBodyGyroJerkMag-std()","WALKING",10,-0.501027916603774
"4544","fBodyAcc-mean()-X","WALKING",10,-0.114190001283019
"4545","fBodyAcc-mean()-Y","WALKING",10,0.0533911909886792
"4546","fBodyAcc-mean()-Z","WALKING",10,-0.41218272245283
"4547","fBodyAcc-std()-X","WALKING",10,-0.206366497226415
"4548","fBodyAcc-std()-Y","WALKING",10,-0.129775706316981
"4549","fBodyAcc-std()-Z","WALKING",10,-0.435304215660377
"4550","fBodyAcc-meanFreq()-X","WALKING",10,-0.26332591785283
"4551","fBodyAcc-meanFreq()-Y","WALKING",10,0.243797496811321
"4552","fBodyAcc-meanFreq()-Z","WALKING",10,0.25896796635283
"4553","fBodyAccJerk-mean()-X","WALKING",10,-0.107941107467925
"4554","fBodyAccJerk-mean()-Y","WALKING",10,0.0309052018326415
"4555","fBodyAccJerk-mean()-Z","WALKING",10,-0.464020508867925
"4556","fBodyAccJerk-std()-X","WALKING",10,-0.0791518267107547
"4557","fBodyAccJerk-std()-Y","WALKING",10,0.0484867672264151
"4558","fBodyAccJerk-std()-Z","WALKING",10,-0.558512650188679
"4559","fBodyAccJerk-meanFreq()-X","WALKING",10,-0.260130638807547
"4560","fBodyAccJerk-meanFreq()-Y","WALKING",10,-0.148445687402075
"4561","fBodyAccJerk-meanFreq()-Z","WALKING",10,0.0557990906603774
"4562","fBodyGyro-mean()-X","WALKING",10,-0.277913780754717
"4563","fBodyGyro-mean()-Y","WALKING",10,-0.345209034528302
"4564","fBodyGyro-mean()-Z","WALKING",10,-0.108530029881132
"4565","fBodyGyro-std()-X","WALKING",10,-0.458292932830189
"4566","fBodyGyro-std()-Y","WALKING",10,-0.204392821584906
"4567","fBodyGyro-std()-Z","WALKING",10,-0.273292866226415
"4568","fBodyGyro-meanFreq()-X","WALKING",10,-0.0933671419018868
"4569","fBodyGyro-meanFreq()-Y","WALKING",10,-0.122109929924528
"4570","fBodyGyro-meanFreq()-Z","WALKING",10,-0.129800372109434
"4571","fBodyAccMag-mean()","WALKING",10,-0.0930237422792453
"4572","fBodyAccMag-std()","WALKING",10,-0.370471943962264
"4573","fBodyAccMag-meanFreq()","WALKING",10,0.179599864783019
"4574","fBodyBodyAccJerkMag-mean()","WALKING",10,0.0205189516981132
"4575","fBodyBodyAccJerkMag-std()","WALKING",10,0.0502087634986792
"4576","fBodyBodyAccJerkMag-meanFreq()","WALKING",10,-0.0712853941698113
"4577","fBodyBodyGyroMag-mean()","WALKING",10,-0.412616909622642
"4578","fBodyBodyGyroMag-std()","WALKING",10,-0.499759796981132
"4579","fBodyBodyGyroMag-meanFreq()","WALKING",10,0.129100106828302
"4580","fBodyBodyGyroJerkMag-mean()","WALKING",10,-0.515065335849057
"4581","fBodyBodyGyroJerkMag-std()","WALKING",10,-0.517675799056604
"4582","fBodyBodyGyroJerkMag-meanFreq()","WALKING",10,-0.000234019224528301
"4583","tBodyAcc-mean()-X","WALKING_DOWNSTAIRS",10,0.290401594315789
"4584","tBodyAcc-mean()-Y","WALKING_DOWNSTAIRS",10,-0.0200050770710526
"4585","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",10,-0.110848597247368
"4586","tBodyAcc-std()-X","WALKING_DOWNSTAIRS",10,0.295733547631579
"4587","tBodyAcc-std()-Y","WALKING_DOWNSTAIRS",10,0.00407915363157895
"4588","tBodyAcc-std()-Z","WALKING_DOWNSTAIRS",10,-0.183557562032895
"4589","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",10,0.939807421052632
"4590","tGravityAcc-mean()-Y","WALKING_DOWNSTAIRS",10,-0.0646160768947368
"4591","tGravityAcc-mean()-Z","WALKING_DOWNSTAIRS",10,0.0418715409263158
"4592","tGravityAcc-std()-X","WALKING_DOWNSTAIRS",10,-0.939267613157895
"4593","tGravityAcc-std()-Y","WALKING_DOWNSTAIRS",10,-0.937003823684211
"4594","tGravityAcc-std()-Z","WALKING_DOWNSTAIRS",10,-0.902085224736842
"4595","tBodyAccJerk-mean()-X","WALKING_DOWNSTAIRS",10,0.100959387447368
"4596","tBodyAccJerk-mean()-Y","WALKING_DOWNSTAIRS",10,0.0107824902368421
"4597","tBodyAccJerk-mean()-Z","WALKING_DOWNSTAIRS",10,0.000152617173684209
"4598","tBodyAccJerk-std()-X","WALKING_DOWNSTAIRS",10,0.223275806105263
"4599","tBodyAccJerk-std()-Y","WALKING_DOWNSTAIRS",10,-0.105020355562895
"4600","tBodyAccJerk-std()-Z","WALKING_DOWNSTAIRS",10,-0.318188417289474
"4601","tBodyGyro-mean()-X","WALKING_DOWNSTAIRS",10,-0.124839594289474
"4602","tBodyGyro-mean()-Y","WALKING_DOWNSTAIRS",10,-0.106742538831579
"4603","tBodyGyro-mean()-Z","WALKING_DOWNSTAIRS",10,0.0724433685578947
"4604","tBodyGyro-std()-X","WALKING_DOWNSTAIRS",10,-0.304745377026316
"4605","tBodyGyro-std()-Y","WALKING_DOWNSTAIRS",10,-0.311407525263158
"4606","tBodyGyro-std()-Z","WALKING_DOWNSTAIRS",10,-0.0353021837
"4607","tBodyGyroJerk-mean()-X","WALKING_DOWNSTAIRS",10,-0.0643764005526316
"4608","tBodyGyroJerk-mean()-Y","WALKING_DOWNSTAIRS",10,-0.0489378053157895
"4609","tBodyGyroJerk-mean()-Z","WALKING_DOWNSTAIRS",10,-0.0720413112078947
"4610","tBodyGyroJerk-std()-X","WALKING_DOWNSTAIRS",10,-0.416986139210526
"4611","tBodyGyroJerk-std()-Y","WALKING_DOWNSTAIRS",10,-0.471650977631579
"4612","tBodyGyroJerk-std()-Z","WALKING_DOWNSTAIRS",10,-0.227137389605263
"4613","tBodyAccMag-mean()","WALKING_DOWNSTAIRS",10,0.250843769394737
"4614","tBodyAccMag-std()","WALKING_DOWNSTAIRS",10,0.156998205421053
"4615","tGravityAccMag-mean()","WALKING_DOWNSTAIRS",10,0.250843769394737
"4616","tGravityAccMag-std()","WALKING_DOWNSTAIRS",10,0.156998205421053
"4617","tBodyAccJerkMag-mean()","WALKING_DOWNSTAIRS",10,0.0507010228431579
"4618","tBodyAccJerkMag-std()","WALKING_DOWNSTAIRS",10,0.110877231263158
"4619","tBodyGyroMag-mean()","WALKING_DOWNSTAIRS",10,-0.0238468037578947
"4620","tBodyGyroMag-std()","WALKING_DOWNSTAIRS",10,-0.280382850552632
"4621","tBodyGyroJerkMag-mean()","WALKING_DOWNSTAIRS",10,-0.401854311315789
"4622","tBodyGyroJerkMag-std()","WALKING_DOWNSTAIRS",10,-0.494105756315789
"4623","fBodyAcc-mean()-X","WALKING_DOWNSTAIRS",10,0.215665273157895
"4624","fBodyAcc-mean()-Y","WALKING_DOWNSTAIRS",10,0.00904660360263158
"4625","fBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",10,-0.157728357742105
"4626","fBodyAcc-std()-X","WALKING_DOWNSTAIRS",10,0.324957743157895
"4627","fBodyAcc-std()-Y","WALKING_DOWNSTAIRS",10,-0.0633337717526316
"4628","fBodyAcc-std()-Z","WALKING_DOWNSTAIRS",10,-0.268686170263158
"4629","fBodyAcc-meanFreq()-X","WALKING_DOWNSTAIRS",10,-0.321679050052632
"4630","fBodyAcc-meanFreq()-Y","WALKING_DOWNSTAIRS",10,0.0667192523289474
"4631","fBodyAcc-meanFreq()-Z","WALKING_DOWNSTAIRS",10,0.257067314407895
"4632","fBodyAccJerk-mean()-X","WALKING_DOWNSTAIRS",10,0.181419131002632
"4633","fBodyAccJerk-mean()-Y","WALKING_DOWNSTAIRS",10,-0.119504295573684
"4634","fBodyAccJerk-mean()-Z","WALKING_DOWNSTAIRS",10,-0.240679035428947
"4635","fBodyAccJerk-std()-X","WALKING_DOWNSTAIRS",10,0.156912678626316
"4636","fBodyAccJerk-std()-Y","WALKING_DOWNSTAIRS",10,-0.153355802565789
"4637","fBodyAccJerk-std()-Z","WALKING_DOWNSTAIRS",10,-0.396147929736842
"4638","fBodyAccJerk-meanFreq()-X","WALKING_DOWNSTAIRS",10,-0.236779781631579
"4639","fBodyAccJerk-meanFreq()-Y","WALKING_DOWNSTAIRS",10,-0.297763023710526
"4640","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",10,0.0189821663447368
"4641","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",10,-0.214350280079211
"4642","fBodyGyro-mean()-Y","WALKING_DOWNSTAIRS",10,-0.272495710342105
"4643","fBodyGyro-mean()-Z","WALKING_DOWNSTAIRS",10,0.0391366814342105
"4644","fBodyGyro-std()-X","WALKING_DOWNSTAIRS",10,-0.339514358157895
"4645","fBodyGyro-std()-Y","WALKING_DOWNSTAIRS",10,-0.343237004473684
"4646","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",10,-0.1503916379
"4647","fBodyGyro-meanFreq()-X","WALKING_DOWNSTAIRS",10,-0.177215651634211
"4648","fBodyGyro-meanFreq()-Y","WALKING_DOWNSTAIRS",10,-0.00555958745263158
"4649","fBodyGyro-meanFreq()-Z","WALKING_DOWNSTAIRS",10,-0.0448928718421053
"4650","fBodyAccMag-mean()","WALKING_DOWNSTAIRS",10,0.220115703368421
"4651","fBodyAccMag-std()","WALKING_DOWNSTAIRS",10,-0.0616742840815789
"4652","fBodyAccMag-meanFreq()","WALKING_DOWNSTAIRS",10,0.164428829157895
"4653","fBodyBodyAccJerkMag-mean()","WALKING_DOWNSTAIRS",10,0.156978047052632
"4654","fBodyBodyAccJerkMag-std()","WALKING_DOWNSTAIRS",10,0.0380266696789474
"4655","fBodyBodyAccJerkMag-meanFreq()","WALKING_DOWNSTAIRS",10,0.125205953456842
"4656","fBodyBodyGyroMag-mean()","WALKING_DOWNSTAIRS",10,-0.312347510289474
"4657","fBodyBodyGyroMag-std()","WALKING_DOWNSTAIRS",10,-0.387780104447368
"4658","fBodyBodyGyroMag-meanFreq()","WALKING_DOWNSTAIRS",10,0.0774362595943947
"4659","fBodyBodyGyroJerkMag-mean()","WALKING_DOWNSTAIRS",10,-0.484196484736842
"4660","fBodyBodyGyroJerkMag-std()","WALKING_DOWNSTAIRS",10,-0.544988519210526
"4661","fBodyBodyGyroJerkMag-meanFreq()","WALKING_DOWNSTAIRS",10,0.178773116957895
"4662","tBodyAcc-mean()-X","WALKING_UPSTAIRS",10,0.267121853404255
"4663","tBodyAcc-mean()-Y","WALKING_UPSTAIRS",10,-0.0143854920340426
"4664","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",10,-0.118180420834043
"4665","tBodyAcc-std()-X","WALKING_UPSTAIRS",10,-0.161591924234043
"4666","tBodyAcc-std()-Y","WALKING_UPSTAIRS",10,-0.00555287692765957
"4667","tBodyAcc-std()-Z","WALKING_UPSTAIRS",10,-0.0738744931340426
"4668","tGravityAcc-mean()-X","WALKING_UPSTAIRS",10,0.931861027446809
"4669","tGravityAcc-mean()-Y","WALKING_UPSTAIRS",10,-0.0565670278723404
"4670","tGravityAcc-mean()-Z","WALKING_UPSTAIRS",10,0.0227527702016383
"4671","tGravityAcc-std()-X","WALKING_UPSTAIRS",10,-0.959216072340425
"4672","tGravityAcc-std()-Y","WALKING_UPSTAIRS",10,-0.937039417446809
"4673","tGravityAcc-std()-Z","WALKING_UPSTAIRS",10,-0.864745838297872
"4674","tBodyAccJerk-mean()-X","WALKING_UPSTAIRS",10,0.0648829303510638
"4675","tBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",10,0.0266314282191489
"4676","tBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",10,-0.0513375831851064
"4677","tBodyAccJerk-std()-X","WALKING_UPSTAIRS",10,-0.187220175510638
"4678","tBodyAccJerk-std()-Y","WALKING_UPSTAIRS",10,-0.177803083425532
"4679","tBodyAccJerk-std()-Z","WALKING_UPSTAIRS",10,-0.607520480212766
"4680","tBodyGyro-mean()-X","WALKING_UPSTAIRS",10,0.0733447168425532
"4681","tBodyGyro-mean()-Y","WALKING_UPSTAIRS",10,-0.0954600216446809
"4682","tBodyGyro-mean()-Z","WALKING_UPSTAIRS",10,0.0879664182957447
"4683","tBodyGyro-std()-X","WALKING_UPSTAIRS",10,-0.308534708121277
"4684","tBodyGyro-std()-Y","WALKING_UPSTAIRS",10,0.0411724668680851
"4685","tBodyGyro-std()-Z","WALKING_UPSTAIRS",10,-0.320509332297872
"4686","tBodyGyroJerk-mean()-X","WALKING_UPSTAIRS",10,-0.157212539189362
"4687","tBodyGyroJerk-mean()-Y","WALKING_UPSTAIRS",10,-0.0372348522521277
"4688","tBodyGyroJerk-mean()-Z","WALKING_UPSTAIRS",10,-0.036502173787234
"4689","tBodyGyroJerk-std()-X","WALKING_UPSTAIRS",10,-0.427291343617021
"4690","tBodyGyroJerk-std()-Y","WALKING_UPSTAIRS",10,-0.60462905787234
"4691","tBodyGyroJerk-std()-Z","WALKING_UPSTAIRS",10,-0.482244799361702
"4692","tBodyAccMag-mean()","WALKING_UPSTAIRS",10,-0.0266623294757447
"4693","tBodyAccMag-std()","WALKING_UPSTAIRS",10,-0.211537480214383
"4694","tGravityAccMag-mean()","WALKING_UPSTAIRS",10,-0.0266623294757447
"4695","tGravityAccMag-std()","WALKING_UPSTAIRS",10,-0.211537480214383
"4696","tBodyAccJerkMag-mean()","WALKING_UPSTAIRS",10,-0.262038042446809
"4697","tBodyAccJerkMag-std()","WALKING_UPSTAIRS",10,-0.226010197889362
"4698","tBodyGyroMag-mean()","WALKING_UPSTAIRS",10,0.0438573846851064
"4699","tBodyGyroMag-std()","WALKING_UPSTAIRS",10,-0.113062673542979
"4700","tBodyGyroJerkMag-mean()","WALKING_UPSTAIRS",10,-0.523462968510638
"4701","tBodyGyroJerkMag-std()","WALKING_UPSTAIRS",10,-0.618272355319149
"4702","fBodyAcc-mean()-X","WALKING_UPSTAIRS",10,-0.139410790617021
"4703","fBodyAcc-mean()-Y","WALKING_UPSTAIRS",10,-0.0390688222212766
"4704","fBodyAcc-mean()-Z","WALKING_UPSTAIRS",10,-0.301206408085106
"4705","fBodyAcc-std()-X","WALKING_UPSTAIRS",10,-0.171957349438298
"4706","fBodyAcc-std()-Y","WALKING_UPSTAIRS",10,-0.051628469647234
"4707","fBodyAcc-std()-Z","WALKING_UPSTAIRS",10,-0.0342347233914894
"4708","fBodyAcc-meanFreq()-X","WALKING_UPSTAIRS",10,-0.300390927148936
"4709","fBodyAcc-meanFreq()-Y","WALKING_UPSTAIRS",10,-0.0035449232893617
"4710","fBodyAcc-meanFreq()-Z","WALKING_UPSTAIRS",10,-0.289969419042553
"4711","fBodyAccJerk-mean()-X","WALKING_UPSTAIRS",10,-0.20121432216383
"4712","fBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",10,-0.206872839212766
"4713","fBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",10,-0.553230667234043
"4714","fBodyAccJerk-std()-X","WALKING_UPSTAIRS",10,-0.247598320858298
"4715","fBodyAccJerk-std()-Y","WALKING_UPSTAIRS",10,-0.202796129097872
"4716","fBodyAccJerk-std()-Z","WALKING_UPSTAIRS",10,-0.662894135319149
"4717","fBodyAccJerk-meanFreq()-X","WALKING_UPSTAIRS",10,-0.230337514021277
"4718","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",10,-0.370854829787234
"4719","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",10,-0.328583308468085
"4720","fBodyGyro-mean()-X","WALKING_UPSTAIRS",10,-0.218524716912766
"4721","fBodyGyro-mean()-Y","WALKING_UPSTAIRS",10,-0.235858986212766
"4722","fBodyGyro-mean()-Z","WALKING_UPSTAIRS",10,-0.262763367170213
"4723","fBodyGyro-std()-X","WALKING_UPSTAIRS",10,-0.34130162006383
"4724","fBodyGyro-std()-Y","WALKING_UPSTAIRS",10,0.171735785297872
"4725","fBodyGyro-std()-Z","WALKING_UPSTAIRS",10,-0.403822082765957
"4726","fBodyGyro-meanFreq()-X","WALKING_UPSTAIRS",10,-0.235765046724681
"4727","fBodyGyro-meanFreq()-Y","WALKING_UPSTAIRS",10,-0.421428722680851
"4728","fBodyGyro-meanFreq()-Z","WALKING_UPSTAIRS",10,-0.135478697270213
"4729","fBodyAccMag-mean()","WALKING_UPSTAIRS",10,-0.166866721574468
"4730","fBodyAccMag-std()","WALKING_UPSTAIRS",10,-0.361437534680851
"4731","fBodyAccMag-meanFreq()","WALKING_UPSTAIRS",10,0.0879049622851064
"4732","fBodyBodyAccJerkMag-mean()","WALKING_UPSTAIRS",10,-0.153553147382979
"4733","fBodyBodyAccJerkMag-std()","WALKING_UPSTAIRS",10,-0.334365043829787
"4734","fBodyBodyAccJerkMag-meanFreq()","WALKING_UPSTAIRS",10,0.178734933145745
"4735","fBodyBodyGyroMag-mean()","WALKING_UPSTAIRS",10,-0.265371689148936
"4736","fBodyBodyGyroMag-std()","WALKING_UPSTAIRS",10,-0.166969377765957
"4737","fBodyBodyGyroMag-meanFreq()","WALKING_UPSTAIRS",10,-0.194447276040426
"4738","fBodyBodyGyroJerkMag-mean()","WALKING_UPSTAIRS",10,-0.600582998297872
"4739","fBodyBodyGyroJerkMag-std()","WALKING_UPSTAIRS",10,-0.67129056212766
"4740","fBodyBodyGyroJerkMag-meanFreq()","WALKING_UPSTAIRS",10,0.158591030929787
"4741","tBodyAcc-mean()-X","LAYING",11,0.280592970877193
"4742","tBodyAcc-mean()-Y","LAYING",11,-0.0176598052315789
"4743","tBodyAcc-mean()-Z","LAYING",11,-0.108786578070175
"4744","tBodyAcc-std()-X","LAYING",11,-0.98477733
"4745","tBodyAcc-std()-Y","LAYING",11,-0.972196873859649
"4746","tBodyAcc-std()-Z","LAYING",11,-0.971311176842105
"4747","tGravityAcc-mean()-X","LAYING",11,-0.134832031403509
"4748","tGravityAcc-mean()-Y","LAYING",11,0.943017941403509
"4749","tGravityAcc-mean()-Z","LAYING",11,0.112620189964912
"4750","tGravityAcc-std()-X","LAYING",11,-0.97956560245614
"4751","tGravityAcc-std()-Y","LAYING",11,-0.990765579649123
"4752","tGravityAcc-std()-Z","LAYING",11,-0.984192606315789
"4753","tBodyAccJerk-mean()-X","LAYING",11,0.0766645337017544
"4754","tBodyAccJerk-mean()-Y","LAYING",11,0.0122193853629825
"4755","tBodyAccJerk-mean()-Z","LAYING",11,0.00277690502070175
"4756","tBodyAccJerk-std()-X","LAYING",11,-0.985259108596491
"4757","tBodyAccJerk-std()-Y","LAYING",11,-0.972777455263158
"4758","tBodyAccJerk-std()-Z","LAYING",11,-0.982111784210526
"4759","tBodyGyro-mean()-X","LAYING",11,-0.0191743840136842
"4760","tBodyGyro-mean()-Y","LAYING",11,-0.041559989822807
"4761","tBodyGyro-mean()-Z","LAYING",11,0.152019015929825
"4762","tBodyGyro-std()-X","LAYING",11,-0.980836884561403
"4763","tBodyGyro-std()-Y","LAYING",11,-0.982442644035088
"4764","tBodyGyro-std()-Z","LAYING",11,-0.959897432807018
"4765","tBodyGyroJerk-mean()-X","LAYING",11,-0.102297501877193
"4766","tBodyGyroJerk-mean()-Y","LAYING",11,-0.0412391429298246
"4767","tBodyGyroJerk-mean()-Z","LAYING",11,-0.0666957489649123
"4768","tBodyGyroJerk-std()-X","LAYING",11,-0.981724838421053
"4769","tBodyGyroJerk-std()-Y","LAYING",11,-0.990845724736842
"4770","tBodyGyroJerk-std()-Z","LAYING",11,-0.986549063333333
"4771","tBodyAccMag-mean()","LAYING",11,-0.980621180175439
"4772","tBodyAccMag-std()","LAYING",11,-0.972891829473684
"4773","tGravityAccMag-mean()","LAYING",11,-0.980621180175439
"4774","tGravityAccMag-std()","LAYING",11,-0.972891829473684
"4775","tBodyAccJerkMag-mean()","LAYING",11,-0.983330628421053
"4776","tBodyAccJerkMag-std()","LAYING",11,-0.976504858596491
"4777","tBodyGyroMag-mean()","LAYING",11,-0.952523752105263
"4778","tBodyGyroMag-std()","LAYING",11,-0.954713182807018
"4779","tBodyGyroJerkMag-mean()","LAYING",11,-0.990641248245614
"4780","tBodyGyroJerkMag-std()","LAYING",11,-0.984476476666667
"4781","fBodyAcc-mean()-X","LAYING",11,-0.983801365614035
"4782","fBodyAcc-mean()-Y","LAYING",11,-0.971403935438596
"4783","fBodyAcc-mean()-Z","LAYING",11,-0.973576812807018
"4784","fBodyAcc-std()-X","LAYING",11,-0.985322211929825
"4785","fBodyAcc-std()-Y","LAYING",11,-0.973589287368421
"4786","fBodyAcc-std()-Z","LAYING",11,-0.971668077017544
"4787","fBodyAcc-meanFreq()-X","LAYING",11,-0.0637709766210526
"4788","fBodyAcc-meanFreq()-Y","LAYING",11,0.251945472245614
"4789","fBodyAcc-meanFreq()-Z","LAYING",11,0.22603584097193
"4790","fBodyAccJerk-mean()-X","LAYING",11,-0.984884874385965
"4791","fBodyAccJerk-mean()-Y","LAYING",11,-0.973882496666667
"4792","fBodyAccJerk-mean()-Z","LAYING",11,-0.979564844210526
"4793","fBodyAccJerk-std()-X","LAYING",11,-0.987122678245614
"4794","fBodyAccJerk-std()-Y","LAYING",11,-0.973486716315789
"4795","fBodyAccJerk-std()-Z","LAYING",11,-0.983302949122807
"4796","fBodyAccJerk-meanFreq()-X","LAYING",11,0.178104551486316
"4797","fBodyAccJerk-meanFreq()-Y","LAYING",11,0.00344999603508772
"4798","fBodyAccJerk-meanFreq()-Z","LAYING",11,0.0300169449866667
"4799","fBodyGyro-mean()-X","LAYING",11,-0.97618747122807
"4800","fBodyGyro-mean()-Y","LAYING",11,-0.982640271929825
"4801","fBodyGyro-mean()-Z","LAYING",11,-0.961434420701754
"4802","fBodyGyro-std()-X","LAYING",11,-0.982424585438596
"4803","fBodyGyro-std()-Y","LAYING",11,-0.982660631754386
"4804","fBodyGyro-std()-Z","LAYING",11,-0.963183902982456
"4805","fBodyGyro-meanFreq()-X","LAYING",11,0.00610819990350877
"4806","fBodyGyro-meanFreq()-Y","LAYING",11,0.104942477754386
"4807","fBodyGyro-meanFreq()-Z","LAYING",11,0.0963568933754386
"4808","fBodyAccMag-mean()","LAYING",11,-0.973994004561404
"4809","fBodyAccMag-std()","LAYING",11,-0.976037695614035
"4810","fBodyAccMag-meanFreq()","LAYING",11,0.336010660578947
"4811","fBodyBodyAccJerkMag-mean()","LAYING",11,-0.976940774561403
"4812","fBodyBodyAccJerkMag-std()","LAYING",11,-0.975126531403509
"4813","fBodyBodyAccJerkMag-meanFreq()","LAYING",11,0.29574789545614
"4814","fBodyBodyGyroMag-mean()","LAYING",11,-0.967093356491228
"4815","fBodyBodyGyroMag-std()","LAYING",11,-0.954849053508772
"4816","fBodyBodyGyroMag-meanFreq()","LAYING",11,0.0406004062738596
"4817","fBodyBodyGyroJerkMag-mean()","LAYING",11,-0.985978837192982
"4818","fBodyBodyGyroJerkMag-std()","LAYING",11,-0.983569468245614
"4819","fBodyBodyGyroJerkMag-meanFreq()","LAYING",11,0.256034976912281
"4820","tBodyAcc-mean()-X","SITTING",11,0.276590197358491
"4821","tBodyAcc-mean()-Y","SITTING",11,-0.0149195616754717
"4822","tBodyAcc-mean()-Z","SITTING",11,-0.112840218339623
"4823","tBodyAcc-std()-X","SITTING",11,-0.982796562075472
"4824","tBodyAcc-std()-Y","SITTING",11,-0.921402118113208
"4825","tBodyAcc-std()-Z","SITTING",11,-0.968370181886792
"4826","tGravityAcc-mean()-X","SITTING",11,0.871963798301887
"4827","tGravityAcc-mean()-Y","SITTING",11,0.213716305739623
"4828","tGravityAcc-mean()-Z","SITTING",11,0.188531695981132
"4829","tGravityAcc-std()-X","SITTING",11,-0.988069341132075
"4830","tGravityAcc-std()-Y","SITTING",11,-0.949792572075472
"4831","tGravityAcc-std()-Z","SITTING",11,-0.971661610754717
"4832","tBodyAccJerk-mean()-X","SITTING",11,0.0761777324716981
"4833","tBodyAccJerk-mean()-Y","SITTING",11,-0.000213838552075472
"4834","tBodyAccJerk-mean()-Z","SITTING",11,0.00833400761716981
"4835","tBodyAccJerk-std()-X","SITTING",11,-0.980335163584906
"4836","tBodyAccJerk-std()-Y","SITTING",11,-0.966766643396226
